,nickname,score,review,stay_date,sentimental_score_negative,sentimental_score_positive,topic_score_#0,topic_score_#1,topic_score_#2,topic_score_#3,topic_score_#4,topic_score_#5,topic_score_#6,topic_score_#7,topic_score_#8,topic_score_#9,topic_score_#0_negative,topic_score_#1_negative,topic_score_#2_negative,topic_score_#3_negative,topic_score_#4_negative,topic_score_#5_negative,topic_score_#6_negative,topic_score_#7_negative,topic_score_#8_negative,topic_score_#9_negative,topic_score_#0_positive,topic_score_#1_positive,topic_score_#2_positive,topic_score_#3_positive,topic_score_#4_positive,topic_score_#5_positive,topic_score_#6_positive,topic_score_#7_positive,topic_score_#8_positive,topic_score_#9_positive
2543,jong hyun H,50,직원 Dannie씨가 안내를 너무 친절하게 해주셨어요 방도 너무 깨끗하고 200만족이었스니다 재방문하고 싶네요 위치도 국회의사당역 바로 앞이라서 교통도 편리했습니다,2019-08-01,-3.042234420776367,3.477806806564331,0.26699433,0.03225632,0.03504553,0.03418467,0.04906835,0.02674199,0.45366517,0.02640274,0.03452535,0.04111551,-0.8122593326846186,-0.09813128735331134,-0.10661670829559,-0.10399777430080093,-0.1492774243899575,-0.08135541628459819,-1.3801557868384293,-0.0803233125133822,-0.10503419602364517,-0.12508302342714472,0.9285546888214711,0.1121812496642427,0.12188157206809258,0.11888767179176352,0.17065024281636365,0.09300349064923319,1.5777598060181433,0.09182361526024208,0.12007248335577803,0.1429918047372416
2544,Siho,50,열대야로 힘든 여름날에 글래드에서 시원하게 잘 보내고 갑니다 그리고 체크인할때 친절하게 안내해주신 Joy 덕분에 기분좋게 이곳에서 지냈어요 글래드 침대가 그렇게 푹신푹신하다고 하던데 사실이었어요 너무 좋아서 10초만에 잠들었습니다 다음에 기회가 된다면 재방문하고 싶네요 추천,2019-08-01,-2.9776742458343506,3.4785819053649902,0.5748363,0.04009365,0.04356055,0.04249053,0.0609905,0.03323951,0.07795174,0.03281782,0.04291398,0.05110536,-1.7116752869478518,-0.11938582658106167,-0.12970912672837542,-0.1265229480404919,-0.1816098446494534,-0.09897642151148922,-0.23211487893322946,-0.09772077213135866,-0.127783844268186,-0.1521751185596374,1.9996151994688205,0.13946904255322856,0.15152893968480186,0.14780677848921897,0.21216045385673787,0.11562634475859923,0.27116150094412816,0.1141594686490599,0.14927978407683007,0.17777418554392632
2545,navi,50,욕조있는 룸이 만실이라 아쉬웠는데 체크인하러 들어가니 프론트에서 하우스로 룸업그레이드를 해주셨네요 정말 기분 좋았어요네임은 애리얼이었어요 감사해요 룸컨디션도 굉장히 깔끔했고 스타일러가 있는 점이 인상 깊었어요 호텔에서 좀만 가면 바로 여의나루역이라 한강에서 운치도 즐기고 들어오는 길에 바로 옆 노브랜드에서 필요한것도 구매하면서 위치도 참 좋다고 생각했어요여러모로 만족스러운 투숙이었습니다 다음에 혼자 호캉스하러 또 방문하고 싶어요,2019-08-01,-2.9443552494049072,3.393434762954712,0.15651713,0.14322925,0.40879825,0.01156937,0.01660657,0.00905049,0.08738104,0.00893568,0.01168467,0.14622752,-0.4608420425140274,-0.421717782739222,-1.2036472661972155,-0.03406434229433741,-0.048895639464092255,-0.026647866952889787,-0.2572808313013386,-0.02630980166679464,-0.03440381978485596,-0.43054577696794283,0.531130680516295,0.48603910292166574,1.3872301843585504,0.0392599104140563,0.05635330952264894,0.03071225800446631,0.29652186737870956,0.030322630260254613,0.03965116575520411,0.49621356217177137
2546,Sanghyun C,40,스텝 케빈이 친절하게 룸업그레이드를 해주었습니다 비슷한 가격대와 비슷한 급의 서울 호텔에 비해 룸컨디션이 우수합니다 샤워룸과 용변기가 각각 구분되어 있어서 좋습니다 특히 업그레이드하여 묵은 글래드하우스 룸의 스타일러는 큰 도움이 되었습니다 주차대수가 다소 부족했으나 바로 옆의 빌딩에 주차할 수 있도록 안내해주었습니다 다른 호텔들처럼 환경보호를 이유로 어매니티가 부족하지만 바로 옆 빌딩에 노브랜드가 있고 기타 편의점도 있습니다,2019-08-01,-2.9429309368133545,3.4830758571624756,0.5117939,0.00631859,0.12173826,0.00669633,0.00961185,0.00523841,0.01228487,0.00517195,0.31309187,0.00805399,-1.5061741352997018,-0.018595177135298457,-0.3582672988302189,-0.019706833737262897,-0.028287004281306816,-0.015416269507292468,-0.03615351651886023,-0.015220692956054216,-0.9214077624203298,-0.023702339314841447,1.7826170168388416,0.022008132005214454,0.42402360291796803,0.02332382182427295,0.0334787950512887,0.018245768344976265,0.04278912527751011,0.018014295714978812,1.0905227478302493,0.028052661648659383
2547,Explore782817,50,국회의사당역 바로 앞에 있는 호텔로 동선이 편했고 주변에 음식점 카페 여의도공원 한강공원이 있어서 여가시간을 보내기 좋았습니다 켄싱턴 호텔쪽으로 걸어가다보면 음식점과 간단한 술집도 많았고 가까운 쇼핑몰 IFC백화점이 있어서 시간을 보내기 좋았습니다 호텔카드로 방까지 이동이 가능해서 프라이빗한점도 좋았습니다 다시 한 번 투숙하고 싶은 의향이 있습니다,2019-08-01,-2.9509499073028564,3.4142115116119385,0.16732532,0.00820326,0.0089126,0.00869367,0.01247881,0.00680089,0.71192193,0.00671461,0.00878031,0.06016863,-0.49376863122735415,-0.024207419353682758,-0.026300635097878056,-0.025654584452365237,-0.03682435087840896,-0.0200690787525043,-2.1008459542643436,-0.01981447476460707,-0.02591025202704711,-0.17755461717811194,0.5712840264205425,0.028007676314404817,0.03042950030824243,0.029682027928065624,0.04260530562228815,0.023219668871598542,2.4306520498440136,0.022925095295737496,0.02997783206030946,0.20542843387790022
2548,Scenic752811,50,룸 컨디션이 깨끗해서 만족스럽고 직원분들도 친절해서 좋네요  특히 프론트에서 반갑게 맞아주신 제스님  덕분에 즐거운 휴가 보내고 갑니다,2019-08-01,-3.0466678142547607,3.4190356731414795,0.5748363,0.04009365,0.04356055,0.04249053,0.0609905,0.03323951,0.07795174,0.03281782,0.04291398,0.05110536,-1.7513352954893406,-0.12215203050889922,-0.13271452448879373,-0.12945452112461808,-0.185817796966659,-0.10126973365572844,-0.23749304741605748,-0.09998499051843446,-0.13074463268044223,-0.15570105981023463,1.9653858628412735,0.13708161680854314,0.1489350730815353,0.1452766276991646,0.20852869930914064,0.11364705740430914,0.26651976872549277,0.11220529122399903,0.14672441843337491,0.1747310538242397
2549,선혜 김,50,여의도에볼일잇어서 검색하다가 부닷컴에 후기가 너무좋아서 왓는데 역시 너무좋네요 다만 다른후기처럼 칫솔이없어서 아깝다정도 다음에 또 여의도 오면 다시묵을꺼예욧,2019-08-01,-2.3958213329315186,3.0522468090057373,0.5379517,0.02033269,0.14530836,0.02154822,0.03093011,0.01685675,0.03953166,0.0166429,0.14498048,0.02591706,-1.2888361777299338,-0.0487134932445743,-0.3481328698371904,-0.05162568282709934,-0.07410301574372191,-0.04038575792546251,-0.09471079276073002,-0.03987341083962548,-0.3473473155978901,-0.06209264238525636,1.6419613836537224,0.06206038917323742,0.4435169795280167,0.06577048275922515,0.09440632748049005,0.051450957157327615,0.12066038105964427,0.05079823329334232,0.44251619312243307,0.07910526005344254
2550,tripSeoulJ,50,국회의사당역 바로 옆에 있는 깔끔하고 합리적인 호텔입니다 휴가기간에 서울에서 쉬게 되었는데 여의도에 있는 합리적인 호텔을 찾아보다가 이 호텔을 선택했습니다 주말에 여의도 호텔에서 호캉스를 하고 싶은 분들께 추천드립니다 제스 매니저님이 친절하게 응대해주셔서 기분이 좋았습니다,2019-08-01,-3.0250587463378906,3.4748175144195557,0.36923766,0.01810218,0.01966748,0.01918437,0.02753706,0.01500755,0.254596,0.12451766,0.01937556,0.13277444,-1.1169656169795417,-0.05476016984954413,-0.05949528281873029,-0.058033839398270004,-0.08330122692859021,-0.0453987341630544,-0.7701678413041009,-0.37667322696611905,-0.05861219277514351,-0.401650488376049,1.2830334926829323,0.0629017857970986,0.06834090445818308,0.06666217699548627,0.09568626151624882,0.052148513410932074,0.8846746223510422,0.43267613492111856,0.06732651862055938,0.4613669580380346
2551,dahyekim,50,시설이나 객실 모두 깔끔했고 객실 업그레이드를 해주셔서 넓은 방에서 편히 쉬다 왔어요 프론트에 에밀리라는 직원 분 친절하셨어요,2019-08-01,-3.056598663330078,3.511227607727051,0.5748363,0.04009365,0.04356055,0.04249053,0.0609905,0.03323951,0.07795174,0.03281782,0.04291398,0.05110536,-1.7570439081639506,-0.12255019448777205,-0.13314711773267618,-0.1298764881357215,-0.18642348442905643,-0.1015998301749903,-0.2382671743488629,-0.10031089931820247,-0.13117080490981436,-0.15620857944155375,2.018381134673575,0.1407779278909267,0.15295100442232012,0.14919391158797168,0.21415153160566902,0.1167114717841784,0.2737062901406162,0.11523082937498685,0.15068074099899675,0.1794425559623356
2552,ahrajo,50,지하철에서도 가깝고 직원분들도 친절하고 룸컨디션도 좋고 혼자서 와도 좋은데 나중에는 친구나 부모님이랑도 한번 더 와야겠어요 추천합니다,2019-08-01,-3.011037826538086,3.488422393798828,0.46246988,0.03225632,0.03504553,0.03418467,0.04906835,0.02674199,0.25818962,0.02640274,0.03452535,0.04111551,-1.3925142897059004,-0.09712500002294178,-0.10552340721234543,-0.10293132907738567,-0.14774665897430594,-0.08052115713165975,-0.777418707986385,-0.07949963706903063,-0.10395712281320613,-0.12380035950706514,1.6132902712417945,0.11252366944432879,0.12225360091630932,0.11925056211926233,0.17117113216990276,0.09328737262514863,0.9006744473269919,0.0921038958083571,0.12043899017815818,0.14342827003316927
2553,JAEWON CHOI,50,여자친구랑 호캉스 왔는데 룸도 업그레이드 해주시고 룸 컨디션도 너무 좋네요 침구가 푹신푹신 프론트의 네스님도 너무 친절해요 방이 짱 널어요,2019-08-01,-3.068187952041626,3.456639051437378,0.7138757,0.026982,0.02931513,0.02859504,0.04104505,0.02236934,0.05245953,0.02208555,0.02888001,0.0343926,-2.1903048556355174,-0.08278584762154173,-0.08994434251728256,-0.087734950338346,-0.12593391974808732,-0.06863332824389357,-0.1609556881192562,-0.06776262202164762,-0.08860929698081543,-0.10552295794160305,2.467610660391486,0.09326703522336333,0.10133183874678098,0.09884272419284024,0.14187791351313983,0.07732272153669673,0.18133364898124338,0.0763417786553644,0.09982776839355223,0.11888280084061176
2554,좋아요,50,우선 지하철역에서 1분거리라 더운 여름 호캉스로 오기 좋았습니다 침대도 포근하니 괜찮았고 근처 조금만 돌아다니면 먹거리 볼거리 다 즐길수 있어 만족스럽고 프론트 제스님도 너무 친절해 또 호캉스로 방문의사 100,2019-08-01,-3.0400807857513428,3.4469239711761475,0.3927651,0.01484514,0.0161288,0.01573262,0.02258245,0.01230732,0.4786756,0.01215118,0.0158894,0.01892236,-1.1940376483268977,-0.04513043987844223,-0.049032868763000614,-0.04782842417709077,-0.06865247502032679,-0.03741523792416834,-1.4552125059227023,-0.03694057400379336,-0.048305072835866714,-0.0575255049235035,1.3538314546755004,0.05117008593187111,0.05559476297698129,0.05422913186132661,0.07783999127169627,0.042422385974917765,1.6499584133849226,0.04188419947242039,0.054769568712697225,0.06522393839143659
2555,럭키민,50,벌써 세번째 방문입니다 2일 동안 너무 편안하게 잘 쉬다 가고 특히 프론트 Dannie 님 넘 친절하게 응대해 주셔서 감사합니다 편안한 배드는 어떤 호텔 보다 만족도 높습니다,2019-08-01,-3.0446810722351074,3.4675002098083496,0.66116923,0.02033269,0.02209086,0.14476573,0.03093011,0.01685675,0.03953166,0.0166429,0.02176296,0.02591706,-2.0130494429810426,-0.06190655739037432,-0.06725961676084058,-0.4407654922657116,-0.09417231841507245,-0.05132342343453011,-0.12036129493101022,-0.05067231750554413,-0.06626128269219755,-0.07890917840861267,2.2926044469961937,0.07050360797955513,0.07660005422460703,0.5019752153501145,0.10725016056367664,0.05845077934441001,0.137076037037831,0.057709253420412665,0.07546308010142333,0.08986740686334205
2556,Jimin,10,늦게 들어가고 일ㅤㅉㅣㅅ 나와서 별로 이렇다 저렇다 할 것도 없었는데 체크아웃하면서 걍 어이가 없었네요 칫솔 하나가 4400원이 말이 됩니까 호텔이 환경보호 차원에서 그냥 구비되는 칫솔을 없애고 여기까진 좋은데 그 대신 들여놓은 칫솔이 4400원이라니 두 명이 칫솔에 치약 사용하면 13200원이랍니다 어이가 없어가지고 해당 사항들이 칫솔 치약 올려진 아래에 아주 작은 빌지에 적혀 있다고만 계속 답변하구요 안내를 더 적극적으로 해야지 호텔의 기본서비스인 칫솔 치약 클렌징패드를 판매상품으로 그것도 일반적인 칫솔을 생전 처음 보는 가격으로 판매하면서 안내문은 앞으로도 개선할 생각도 없다네요 이 리뷰 읽으신 분들은 가급적 칫솔 치약 챙겨가세요 글래드 여의도는 환경 보호 차원에서 곧 이불 이용비 매트리스 유지비 세면대 이용비 변기 사용료까지 추가하게 생겼으니까,2019-08-01,1.7072949409484863,-2.2168779373168945,0.10618492,0.00401342,0.49079227,0.00425335,0.00610522,0.12493526,0.00780305,0.0032851,0.00429574,0.24833162,0.18128898040658825,0.006852087827867281,0.8379271672679351,0.007261719300480918,0.010423403970817757,0.21330134059681072,0.013322114721929124,0.005608632994991258,0.0073340876916137,0.42397532070467747,-0.235399011209374,-0.008897257272793002,-1.0880265650894216,-0.009429153052653572,-0.013534518108400118,-0.276966225710531,-0.01729841839104962,-0.007282663614170959,-0.009523121520440547,-0.5505208923742799
2557,JinJu,50,서울에 일이 있어 호텔 알아보던 중 평이 좋아 선택하게 되었습니다 지하주차장이라 편하게 주차했고 케빈님이 업그레이드 해주셔서 넓고 좋은 방에서 묶게 되었네요 룸컨디션도 최고이고 서비스도 최고네요,2019-08-01,-3.032977819442749,3.4482786655426025,0.1682992,0.02033269,0.14530836,0.02154822,0.03093011,0.01685675,0.03953166,0.0166429,0.51463306,0.02591706,-0.5104477350208754,-0.061668598775512784,-0.44071703424694775,-0.06535527035172883,-0.09381033552678097,-0.051126144644281446,-0.11989864592851252,-0.05047754145929417,-1.5608706546204587,-0.0786058645177179,0.5803425344107609,0.07011278227236684,0.5010637192902969,0.07430426394481238,0.10665563609819806,0.0581267666048122,0.13631617749802682,0.05738935121362232,1.7745981996624494,0.08936924097017629
2558,김rkdud,50,여의도에서는 처음으로 숙박하는데 도시의 느낌이 물쓴느껴져서 좋네요JOY라는 직원분의 친절에도 감동받았습다방도 깨끗하고 뷰도 좋고좋은하루 보냈습니다,2019-08-01,-3.051175117492676,3.4546611309051514,0.117427,0.37391397,0.0575414,0.05612796,0.08056554,0.0439078,0.10297053,0.04335077,0.05668731,0.06750774,-0.3582903372060642,-1.1408770122392013,-0.17556889986464697,-0.17125622884437774,-0.24581957702477553,-0.13397038324388433,-0.31418110561411083,-0.13227078264494807,-0.172962922147466,-0.20597794822879223,0.4056704888645779,1.291746070794126,0.19878605153826623,0.1939030748586621,0.2783266463777707,0.15168656595018426,0.3557282724964672,0.14976221093904574,0.19583546050993217,0.23321637866342826
2559,은영 최,50,호캉스하려고 여러곳 찾아보다가 글래드 후기가 좋아서 예약하게 되었어요 너무 작은 방은 싫어서 킹 으로 예약했는데 업그레이드까지 해주셔서 글래드하우스 에서 잘 묵고 왔습니다 데스크의 Grace 직원분 친절한 응대 감사합니다 스타일러도 너무 잘 썼어요,2019-08-01,-2.9867730140686035,3.4898102283477783,0.82701606,0.01631268,0.01772323,0.01728788,0.02481486,0.01352397,0.03171578,0.0133524,0.01746017,0.02079295,-2.4701092370196136,-0.04872225912172912,-0.05293527257607877,-0.051634968435545936,-0.07411635130657857,-0.04039302525791966,-0.09472783730736012,-0.039880584291293264,-0.052149551272004935,-0.06210381621451422,2.886129089784717,0.056928141988132897,0.061850718084777156,0.06033141458624547,0.08659914886708364,0.04719608488325533,0.1106820551770582,0.046597337767778635,0.06093266430878819,0.07256344289437999
2560,Heea J,50,친구들이랑 즐거운추억만들엇어요 특히 ariel 직원님 너무 친절하게 안내해주셔서 감사햇습니다다시오고싶어요 깔끔하고 가성비도 좋고,2019-08-01,-3.0610318183898926,3.4762003421783447,0.4147342,0.02033269,0.02209086,0.02154822,0.03093011,0.01685675,0.03953166,0.0166429,0.3914155,0.02591706,-1.269514626895031,-0.06223901204857718,-0.06762081876986326,-0.06595978406557279,-0.09467804878113739,-0.05159904385205927,-0.12100766705787258,-0.05094444131127318,-1.1981353199178812,-0.07933294165830329,1.4416992185119497,0.07068050507684998,0.07679224761205594,0.07490592634850834,0.10751925660899708,0.058597435288651134,0.13741996770685017,0.057854048838827055,1.360638717981466,0.09009288870563514
