,nickname,score,review,stay_date,label1
2631,asdfzxcv=,50,이번에 가족들과 같이 신라스테이 구로를 방문을 하게 되었는데 너무나 좋아서 이렇게 리뷰를 남기네요 우선 호텔이 너무 깨끗하고 역 주변에 있어서 정말 찾기 쉽고 교통이 너무 편했어요 조식에 쌀국수도 너무나 맛있게 잘 먹고 간거같에요 다음에도 꼭 다시 재방문하겠습니다 ,2019-04-01,
2632,hee jin,50,호텔 위치도 너무 지하철역에서 가까워서 좋았으며 뷔페 음식도 정갈하고 직원분들도 너무 친절해서 좋았습니다 호캉스 제대로 하고 갑니다추천이요,2019-04-01,
2633,lee sujung,50,부모님과 시간이 휴일이 맞아 좋은 시간은 보내기 위해 이 호텔에 묶었어요 그 큰 침대와 작은 침대 있는 방을 이용했는데 너무 편한하고 좋은 시간 보내고 왔어요 조식 또한 베트남 쌀국수가 정말 담백했고 모든 직원 분들이 정말 친절해서 기분 좋았어요 제 주변 사람들이 호캉스 추천해달라고 하면 여기 추천해주려구요 좋은 추억 만들게 해주셔서 감사합니다,2019-04-01,
2634,howon,50,혼자 쉬러 갈 때나 놀러 갈 때 신라스테이는 자주 이용하는 편인데 광화문은 특히나 더 좋아하는 곳입니다 객실은 항상 깨끗한 상태를 유지하고 있고 광화문점은 접근성도 좋아서 애용합니다 무엇보다 조식이 맛있어서 너무 좋아요 추천합니다,2019-04-01,
2635,종수 박,50,역시는역시 신라하면 신뢰 호텔의 얼굴인 프론트답게 친절한 응대와 깔끔한 서비스 또한 모던하면서 세련된 분위기의 cafe 레스토랑 가장 큰 장점은 부담없이 호텔을 즐길수있었다,2019-04-01,
2636,Minjieun,50,일단 호텔 근처에 지하철역이 있어서 너무 편했어요 호텔은 깔끔하고 깨끗하고 직원분들이 친절하셔서 너무 좋았어요 다음에도 또 이용하고 싶네요,2019-04-01,
2637,Dasom K,50,싱글룸에서 묵었는데 침대도 편하고 시설이 잘 되어있어서 편하게 있을 수 있었어요 무엇보다 위치도 좋고 주변에 서울 구경할 수 있는 곳들이 많아서 좋았습니다,2019-04-01,
2638,zeuth,50,들어가자마자 로비가 너무 멋있어서 좋았고 프론트 직원들이 친절해서 좋았어요 그리고 역시 소문대로 조식이 진짜진짜 맛있어요 다음에도 재방문하고 싶습니다,2019-04-01,
2639,최로아,50,왠만하면 귀찮아서 이런거안쓰는데 너무 제가 직원분들 귀찮게 했는데도 친절하게 대해주셔서 감사해서 남겨요 더블이 예약이 안되서 트윈베드타입였는데 아기가 있어서 걱정했는데 다행히 아기가드가 준비되있다고 설치해주셨어요 건조했던 봄날씨에 가습기도 미리 준비해주시고 좀 귀찮게 해드린것같아 미안했는데 편안히 해주셔서 감사했어요 아기가 좀더 크면 또 방문할게요 ,2019-04-01,
2640,Coastal64292546277,50,넘 편안한 분위기에서 잘 쉬다가 옵니다 직원분들도 넘 친절하시고 모든게 만족해서 신라스테이만 찾게됩니다 전반적으로 조용하고 안락해서 집보다도 훨씬 좋은것 같아요 최소한 두달에 한번은 신라스테이를 이용하는데 전혀 망설임없이 신라스테이광황순점만 고집합니다 항상 저도 서비스에 감사함을느낍니다,2019-04-01,
2641,903056,50,광화문에 근처에 일이있어 하룻밤 숙박했습니다 신라스테이 광화문 점에는 굉장히 많은 손님이 이용하고 있음에도 불구하고 빠르고 원만한 체크인과 체크아웃 서비스를 제공합니다 특히나 만족스러운 점은 신라스테이에는 욕조가 있어 반신욕으로 피로를 풀기에 아주 좋다는 점입니다 욕실과 욕조 또한 깨끗이 관리되고 있다는 점 또한 높이 평가합니다 어느 지점을 가든 늘 표준화되고 만족스러운 서비스를 제공하는 신라스테이 입니다 친절한 응대 및 편한 숙박을 위한 광화문점 직원분들의 노고에 감사함을 전합니다,2019-04-01,
2642,첼시 주,40,친구랑 같이 오랜만에 한국와서 맘껏 한국의 봄풍경을 즐기기에 충분한 호텔이였어요  위치가 정말 너무 좋아서 편안하게 자고 외국친구랑 인사동 경복궁 광화문 서울중심 이곳저곳 걸어서 구경하기 좋았어요  직원분들도 친절하게 주변 명소를 소개시켜주셔서 감사했어요 ,2019-04-01,
2643,백선영,50,해운대가 바로앞이라 걸어서 산책도 가능하고 직원분들도 친절하시고 좋네용 로비도 멋잇고 1층에 편의점이 있어서 너무 편리해요 객실은 생각보다 좁아서 아쉽네요,2019-04-01,
2644,조금향,50,가족끼리 여행 와서 지인 추천으로 신라스테이에 숙박을 하게 되었는데 방도 깔끔 하고 뷰도 너무 좋아서 사진도 많이 찍었어요무엇보다 직원분들이 너무 친절하셔서 다음에 부산에 또 오게 된다면 재방문 의사 100입니다,2019-04-01,
2645,김현석,50,방 너무 좋고 바다도 잘 보입니다  침구도 깔끔  데스크도 친절  화장실에는 필요한 칫솔 비누 귀이개 등등 다 있습니다 치약이 잘 안짜지는게 불편하였어요,2019-04-01,
2646,흰둥이야,50,친구들과 첫 여행으로 부산을 방문하게 되었습니다 룸컨디션도 너무 좋고 직원분들도 너무 친절하셔서 잘 놀다가 갑니다 오션뷰 룸이였는데 바다도 너무 잘보이고 조식도 맛있었습니다,2019-04-01,
2647,이현우,50,친구랑 부산 놀러왔다가 재밌게 놀았네요 방도 깨끗하고 편의시설도 많아서 해운대 최고의 호텔인 것 같습니다 해운대 방문하실분들은 꼭 한번 들려보세요,2019-04-01,
2648,Freedom18026902894,50,직원분들이 친절하시고 방상태도깔끔해서 편하게 잘지내고 갑니다 최고입니다 해운대에 놀러와서 호텔을 고르실때 이곳을 선택하시면 후회하시지 않을겁니다,2019-04-01,
2649,Sunshine46855140475,50,뷰도 좋고 침대도 깨끗하고 너무 좋아용 루프탑 이용은 못해 아쉽지만 다음에 다시와서 꼭 이용해볼께요 해운대 여행을 계획중이라면 신라로,2019-04-01,
2650,박 지,50,친구들과 오랜만에 여행으로 숙소 고민이 많았는데 신라스테이 선택하길 잘했어요 직원분들이 일단 너무 친절해요 그리고 방도 깔끔하고 아늑하고 침대도 편안했어요 덕분에 친구들과 좋은 시간 보냈네요,2019-04-01,
2651,yjyjyj,50,너무좋아요 해운대신라스테이 화이팅 가족끼리 놀러와서 이렇게 좋은 해운대를 뷰로 볼수있고 위치도 너무좋고 해운대에서 신라스테이만큼 좋은곳은없다고 봅니다 해운대에오면 해운대신라스테이를 꼭 다시 방문할거에용,2019-04-01,
2652,hong,40,해운대 해수욕장에서 가깝고 시가지에서 도보로 아주가까워서 위치가 아주 좋음 직원들 아주 친절함 룸컨디션 좋음 풀오션뷰,2019-04-01,
2653,신창민,50,친구들이랑 놀려고 해운대 호텔을 알아보는데 생각보다 가격이 저렴 하더라구요 그래서 왔는데 정말 깔끔하고 좋네요 가성비 진짜 갑  바로 앞에 있는 바다도 보여서 뷰도 좋네요 가성비 따지시는분은 강추합니당,2019-04-01,
2654,Eun Jin J,50,신라스테이 해운대를 방문하게 되었습니다 휴식차 가족들과 함께 방문하게 되었는데 역시 바다를 볼 수 있어 좋았고 객실 청소도 말끔하고 좋았습니다,2019-04-01,
2655,지언 안,40,객실 청결하고 직원분도 친절하여 기분 좋았습니다 다음에도 방문 생각 있습니다 오션뷰가 아름답고 평화롭네요 추천드립니다,2019-04-01,
2656,김남순,50,중식 뷔페를 자주 이용합니다 뷔페를 이용할 때 마다 청결한 환경 분위기가 마음에 듭니다 중식 뷔페를 이용할 때 매번 항상 친절하게 대해주는 이준혁직원을 칭찬하고 싶습니다 저한테 뿐만아니라 항상 밝은미소로 서비스해줘서 음식 맛이 더 좋게 느껴집니다,2019-04-01,
2657,coolstyle22,50,친구들과 부산 여행 숙소로 해운대 신라스테이를 선택하였는데 탁월한 선택이었던 것 같습니다 위치도 딱 적당하고 1층에 편의점이 있어 완전 편리합니다 무엇보다 마음을 사로잡았던 건 트렌디하고 감각적인 호텔 내부 인테리어 였습니다 로비 인테리어도 멋졌고 객실도 넓지는 않았지만 필요한건 다 있었고 객실 인테리어도 완전 제스타일이었어요 호텔 디자인에 전체적으로 색을 적절하게 잘 쓴 느낌 다음에 부산 방문할 일이 있으면 또 신라스테이에 묵고 싶습니다,2019-04-01,
2658,현재 지,50,해운대 바닷가도 잘보이고 직원들도 엄청 친절 했습니다 부산 여행와서 너무 편하게 잘 쉬다 갑니다 다음에 또 방문 하게된다면 또 예약할겁니다 왠만하면 오션뷰로 예약하는게 좋을거같습니다 바닷가 근처호텔이지만 바다뷰로 예약하면 전망도 좋고 객실에서 쉬기에도 좋았습니다 1층에는 24시 편의점이있어서 좋았고 따로 커피숍도 있었던거같은데 다음에 이용해보겠습니다,2019-04-01,
2659,Ruaelryd2,50,부모님 모시고 부산 여행으로 신라스테이 해운대를 선택하였는데 탁월한 선택이었던 것 같습니다 호텔도 지은지 얼마 되지않아 그런지 청결하고 깔끔했고 무엇보다 침대가 너무 푹신해서 좋았어요 체크인을 도와줬던 직원분 너무 친절해서 기억에 남습니다,2019-04-01,
2660,Song,50,위치도 좋고 무엇보다 깜끔해요 인테리어도 깔끔하고 방도 깨끗해요 그리고 오션뷰도 끝내줍니다 해운대가 한눈에 보인답니다 좋아요,2019-04-01,
2661,박다정,50,부산여행왔어요 해운대 바로 앞에 위치하여 오션뷰도 넘 좋구요 객실도 깨끗하고 친절합니다 부산여행오신분들께 추천해용,2019-04-01,
2662,how2happy,50,신랑과 단둘이 부산으로 힐링 여행을 왔어요 신라스테이 해운대 숙박은 좋은 선택이였어요 깨끗하고 분위기 있는 인테리어가 마음에 드네요,2019-04-01,
2663,soa8221,50,공덕역이랑 마포역이랑 아주 가깝고 교통편이 좋았습니다 직원들도 친절하고 음식도 가성비가 좋았어요 객실도 아담하니 좋았습니다 불편한건 없는지 신경써주는 배려도 좋았습니다 다음에 또 이용할거같아요,2019-04-01,
2664,KJH,50,저번에 이용했을때 너무 편안하고 친절하셔서 재방문하게됐습니다 역시 잠이솔솔오네요 남자친구가 몸이안좋아서 걱정했는데 이곳에서 푹잤더니 개운하게일어났네요,2019-04-01,
2665,Katiekim,50,위치가 매우 좋습니다 지하철역 버스정류장이랑 가까워 홍대나 근처 관광지 이동하기 편리해요 근처에 맛집도 많아서 좋아요,2019-04-01,
2666,jinsung,50,주말에 지인들 모임이 있어 마포에서 식사했읍니다 음식이 짜지 않아서 좋았고 고기도 맛있었읍니다 다음에 다시 방문예정인데 기대됩니다,2019-04-01,
2667,_31220,50,친구랑 1박 2일동안 묵게된 숙소입니다 직원분들 모두 친절하시고 주변에 마포역 있고 공덕역 1번출구로 나오면 5분거리에 호텔이 위치해있어서 너무 편했어요 숙소 너무 깔끔하고 침대 화장실 온도 등 불편한점없었어요 친구랑 엄청 계획짜고 결국 숙소가 너무 좋아서 호캉스를 해버렸요 다음에 또 숙소를 잡는다면 이곳에서 하려구요 조식도 가성비 괜찮았어요,2019-04-01,
2668,gun2chang,50,중식은 17000원 석식은 24000원 가격이 굉장히 착하다고 생각이 듭니다 가격대비 음식의 퀄러티도 괜찮습니다 특히 석식에는 생맥주 무제한이 포함되어있다는 점이 높은 점수를 주고싶습니다 창가쪽에서 식사를 하시게 되면 View가 좋습니다 추천드립니다 친구들이랑 부담되지 않고 한끼 식사 하기 좋은 곳이라고 생각합니다 후회없으실거에요 탁월한 선택입니다,2019-04-01,
2669,Greentbean1,50,객실이 정말 깔끔하고 좋았어요 침대도 정말 푹신 푹신해서 눈에 누웠을때 몸이 푹 들어가듯이 침대에 누웠을 때 몸이 스며드는것 같았어요 그리고 무엇보다 관광지 찾아갈때 대중교통을 이용했는데 매우 편리했어요 역이랑도 가깝고 버스정류장도 가깝고 갈 수 있는 선택지가 많아서 좋았어요 그리고 조식을 이용 했는데 쌀국수랑 오믈렛 만들어주는 직원이 정말 친절했었고 그릇 치워주시는 분들도 빠르게 잘 치워주셔서 2인석 이용했는데도 불편함이 없이 맛있게 먹었습니다,2019-04-01,
2670,h.r.lee,50,위치최고에요 공덕 마포역 다 가깝고 버스도 편해요 주변에 먹을것도 많고 여의도랑 가까워서 벚꽃보고 놀고 오니 딱이에요 공간대비 시설도 좋고 침구가 너무 좋앗어요 직원들 전부 친절하고 조식도 너무 맛잇어요 후기에서 많던 쌀국수 역시 맛잇엇습니다 주변 호텔중 가성비 최고입니다 추천합니다,2019-04-01,
2671,클로이,50,아늑하고 편안하고 깔끔함에 반햇어요진짜 푹쉬다가 갑니다   힐링이란걸 느끼구 갑니다다음에도 또 방문하고 싶어요 힐링,2019-04-01,
2672,박한설,50,침구도 너무 편하고 역접근성도 좋습니다 가격대비 가성비 좋아요 같이 간 친구도 만족해하네요 다음에도 또 이용하고 싶어요,2019-04-01,
